Inputs:
Crystal-like:
[0, 4, 4, '*']
[0, 5, 2, '*']
Icosahedra-like:
[0, 0, 12, 0]
[0, 2, 8, 2]
Mixed:
[0, 3, 6, '*']

Outputs:
Total number of atoms categorized: 796
Crystal-like: 229
501	1	12	9	3	0	0	0	12	0	0	0	0	0	18.4457
507	1	12	5	5	2	0	2	8	2	0	0	0	0	17.789
573	1	12	9	2	1	0	2	8	2	0	0	0	0	20.5441
576	1	12	9	3	0	0	2	8	2	0	0	0	0	18.4257
588	1	12	9	2	1	0	2	8	2	0	0	0	0	19.7759
602	1	12	10	2	0	0	2	8	2	0	0	0	0	20.5161
615	1	12	9	3	0	0	2	8	2	0	0	0	0	18.1336
631	1	12	8	4	0	0	2	8	2	0	0	0	0	17.3573
637	1	12	7	5	0	0	2	8	2	0	0	0	0	18.7834
653	1	12	6	6	0	0	0	12	0	0	0	0	0	16.257
655	1	12	6	5	1	0	0	12	0	0	0	0	0	15.942
688	1	12	7	4	1	0	2	8	2	0	0	0	0	17.805
703	1	12	7	4	1	0	0	12	0	0	0	0	0	17.1186
709	1	12	8	3	1	0	2	8	2	0	0	0	0	17.6649
721	2	12	6	5	1	0	2	8	2	0	0	0	0	14.1157
723	2	12	4	8	0	0	2	8	2	0	0	0	0	12.1887
724	2	12	7	5	0	0	2	8	2	0	0	0	0	14.487
725	2	12	8	4	0	0	2	8	2	0	0	0	0	16.2084
737	2	12	6	5	1	0	2	8	2	0	0	0	0	14.6418
738	2	12	7	5	0	0	2	8	2	0	0	0	0	14.1252
739	2	12	4	8	0	0	2	8	2	0	0	0	0	12.9373
746	2	12	6	5	1	0	2	8	2	0	0	0	0	14.6069
747	2	12	8	4	0	0	2	8	2	0	0	0	0	14.4529
749	2	12	8	3	1	0	2	8	2	0	0	0	0	14.2774
764	2	12	8	3	1	0	0	12	0	0	0	0	0	14.0173
767	2	12	5	5	2	0	2	8	2	0	0	0	0	13.2471
788	2	12	5	7	0	0	2	8	2	0	0	0	0	12.7981
802	2	12	7	5	0	0	2	8	2	0	0	0	0	14.5215
806	2	12	7	5	0	0	0	12	0	0	0	0	0	14.6833
814	2	12	8	4	0	0	2	8	2	0	0	0	0	15.3954
819	2	12	5	7	0	0	0	12	0	0	0	0	0	12.633
825	2	12	7	4	1	0	2	8	2	0	0	0	0	14.8738
829	2	12	6	5	1	0	2	8	2	0	0	0	0	14.4249
847	2	12	5	7	0	0	0	12	0	0	0	0	0	12.9952
856	2	12	5	7	0	0	2	8	2	0	0	0	0	14.2499
863	2	12	7	5	0	0	2	8	2	0	0	0	0	13.5552
874	2	12	8	3	1	0	0	12	0	0	0	0	0	14.8852
879	2	12	8	4	0	0	0	12	0	0	0	0	0	14.4133
881	2	12	4	8	0	0	2	8	2	0	0	0	0	13.3412
886	2	12	6	6	0	0	2	8	2	0	0	0	0	13.6783
894	2	12	4	7	1	0	2	8	2	0	0	0	0	11.7026
897	2	12	9	3	0	0	2	8	2	0	0	0	0	15.0631
902	2	12	6	6	0	0	2	8	2	0	0	0	0	13.759
908	2	12	8	4	0	0	0	12	0	0	0	0	0	15.8533
909	2	12	6	5	1	0	2	8	2	0	0	0	0	14.8027
910	2	12	7	5	0	0	2	8	2	0	0	0	0	14.5954
911	2	12	8	3	1	0	2	8	2	0	0	0	0	16.0734
914	2	12	7	4	1	0	2	8	2	0	0	0	0	14.1276
929	2	12	11	1	0	0	2	8	2	0	0	0	0	16.6887
941	2	12	7	5	0	0	2	8	2	0	0	0	0	14.0177
945	2	12	7	5	0	0	0	12	0	0	0	0	0	14.7631
949	2	12	8	4	0	0	2	8	2	0	0	0	0	14.711
968	2	12	5	7	0	0	0	12	0	0	0	0	0	12.5585
970	2	12	4	5	3	0	0	12	0	0	0	0	0	12.6396
971	2	12	8	4	0	0	2	8	2	0	0	0	0	16.4053
976	2	12	9	3	0	0	0	12	0	0	0	0	0	14.5554
979	2	12	6	5	1	0	2	8	2	0	0	0	0	13.4376
994	2	12	6	5	1	0	2	8	2	0	0	0	0	13.3023
1003	2	12	7	4	1	0	2	8	2	0	0	0	0	14.7327
1005	2	12	5	6	1	0	2	8	2	0	0	0	0	13.0886
1008	2	12	7	5	0	0	0	12	0	0	0	0	0	14.561
1009	2	12	7	4	1	0	2	8	2	0	0	0	0	14.4614
1013	2	12	9	3	0	0	0	12	0	0	0	0	0	14.7395
1021	2	12	4	7	1	0	2	8	2	0	0	0	0	13.3974
1032	2	12	7	3	2	0	2	8	2	0	0	0	0	15.0675
1034	2	12	9	3	0	0	0	12	0	0	0	0	0	15.3145
1035	2	12	6	6	0	0	2	8	2	0	0	0	0	13.6733
1037	2	12	8	4	0	0	0	12	0	0	0	0	0	15.1828
1038	2	12	6	6	0	0	2	8	2	0	0	0	0	13.8554
1040	2	12	5	5	2	0	2	8	2	0	0	0	0	12.6757
1043	2	12	5	7	0	0	2	8	2	0	0	0	0	14.2786
1061	2	12	7	5	0	0	2	8	2	0	0	0	0	13.9175
1062	2	12	7	5	0	0	2	8	2	0	0	0	0	14.6647
1068	2	12	7	4	1	0	0	12	0	0	0	0	0	13.4691
1075	2	12	5	7	0	0	2	8	2	0	0	0	0	13.5776
1083	2	12	2	8	2	0	2	8	2	0	0	0	0	12.2621
1097	2	12	6	6	0	0	2	8	2	0	0	0	0	14.5393
1098	2	12	8	2	2	0	0	12	0	0	0	0	0	15.3163
1099	2	12	8	4	0	0	2	8	2	0	0	0	0	14.9158
1108	2	12	9	3	0	0	2	8	2	0	0	0	0	15.6042
1113	2	12	6	6	0	0	2	8	2	0	0	0	0	15.2479
1115	2	12	6	5	1	0	0	12	0	0	0	0	0	13.837
1116	2	12	8	4	0	0	0	12	0	0	0	0	0	14.8026
1121	2	12	5	6	1	0	0	12	0	0	0	0	0	13.2051
1134	2	12	7	5	0	0	2	8	2	0	0	0	0	14.6936
1146	2	12	4	7	1	0	2	8	2	0	0	0	0	13.195
1161	2	12	8	4	0	0	0	12	0	0	0	0	0	14.9044
1166	2	12	7	4	1	0	0	12	0	0	0	0	0	14.3531
1170	2	12	6	6	0	0	2	8	2	0	0	0	0	13.9873
1172	2	12	6	5	1	0	2	8	2	0	0	0	0	13.8355
1176	2	12	4	7	1	0	2	8	2	0	0	0	0	13.3091
1186	2	12	5	6	1	0	2	8	2	0	0	0	0	13.8189
1187	2	12	5	7	0	0	0	12	0	0	0	0	0	12.4987
1191	2	12	4	8	0	0	2	8	2	0	0	0	0	13.4466
1215	2	12	5	5	2	0	0	12	0	0	0	0	0	13.2029
1216	2	12	5	6	1	0	0	12	0	0	0	0	0	13.2651
1228	2	12	5	6	1	0	2	8	2	0	0	0	0	13.6671
1234	2	12	8	3	1	0	2	8	2	0	0	0	0	14.8524
1235	2	12	3	8	1	0	2	8	2	0	0	0	0	12.489
1263	2	12	7	5	0	0	0	12	0	0	0	0	0	14.4025
1267	2	12	5	6	1	0	0	12	0	0	0	0	0	13.0386
1272	2	12	8	4	0	0	2	8	2	0	0	0	0	15.8556
1278	2	12	3	8	1	0	0	12	0	0	0	0	0	12.7362
1279	2	12	6	5	1	0	2	8	2	0	0	0	0	14.5995
1281	2	12	5	6	1	0	2	8	2	0	0	0	0	13.6176
1297	2	12	7	4	1	0	2	8	2	0	0	0	0	14.1528
1304	2	12	6	6	0	0	0	12	0	0	0	0	0	12.5988
1308	2	12	7	5	0	0	2	8	2	0	0	0	0	14.5004
1313	2	12	7	4	1	0	2	8	2	0	0	0	0	15.6488
1317	2	12	6	5	1	0	2	8	2	0	0	0	0	14.079
1319	2	12	7	4	1	0	0	12	0	0	0	0	0	14.9284
1324	2	12	7	2	3	0	2	8	2	0	0	0	0	15.5141
1325	2	12	6	6	0	0	2	8	2	0	0	0	0	13.9611
1329	2	12	6	5	1	0	0	12	0	0	0	0	0	13.4827
1337	2	12	6	5	1	0	2	8	2	0	0	0	0	13.3187
1338	2	12	6	5	1	0	2	8	2	0	0	0	0	13.5318
1352	2	12	6	6	0	0	0	12	0	0	0	0	0	15.1227
1361	3	12	6	6	0	0	0	12	0	0	0	0	0	15.533
1362	3	12	5	7	0	0	0	12	0	0	0	0	0	13.7837
1368	3	12	5	6	1	0	2	8	2	0	0	0	0	14.0241
1375	3	12	5	6	1	0	0	12	0	0	0	0	0	14.2076
